"","Plot.3","Tag","sla","mean.thick","ssl","lar1","lmf","smf","rmf","sp","rgr.h","ini_size","perc.canopy.open","new.rgr.h","Comp1","Comp2","Comp3","sp.number","lma","log_thick","log_ssl","log_lar","log_lmf","log_smf","log_rmf","log_light","log_rgr","log_lma","plot_id","log_ini_size"
"1035",159,13,307.9181818,0.121,57.89473684,64.82488038,0.210526316,0.272727273,0.516746411,"PARACH",0.114410351,37,3.99,1.114410351,-0.708916317,-0.094902275,0.318594062,17,0.003247616,-0.441623306408629,0.620921712150272,-0.430862071913974,-0.724171950615956,-1.35494358030143,1.92030390155226,0.934300501095396,-0.322937292925273,-0.935914205755507,81,0.575337766319961
"1039",160,4,262.2222222,0.107,72.14285714,110.625,0.421875,0.4375,0.140625,"PARACH",0.257829109,22,2.61,1.257829109,0.149172569,1.252320805,3.850481383,17,0.003813559,-1.00137937140055,0.958452258867165,0.942036978732361,0.888029208658753,0.423701962733283,-1.9604425938316,0.142666846750172,1.25842827395191,0.10458266700356,82,-0.962355192538449
"1040",160,8,316.6,0.131333333,28.87218045,46.33170732,0.146341463,0.648780488,0.204878049,"PARACH",0.162518929,40,2.61,1.162518929,0.149172569,1.252320805,3.850481383,17,0.00315856,-0.0685727838505888,-0.446409749744534,-1.29361854515164,-1.56765820302026,1.90658669968199,-0.838317903948476,0.142666846750172,0.229130611281064,-1.11601051838137,82,0.805933212283865
"1072",172,9,292.89375,0.1305,47.44680851,60.08076923,0.205128205,0.602564103,0.192307692,"PARACH",0.046520016,22,1.71,1.046520016,1.257278075,-0.150371298,-1.091524674,17,0.003414207,-0.097549823691474,0.315613829802859,-0.626088174044429,-0.784419121276242,1.62846282390423,-1.02712355120289,-0.646012160542126,-1.14397860686979,-0.611901887760685,83,-0.962355192538449
"1078",174,4,262.1809524,0.123333333,38.37209302,93.31864407,0.355932203,0.372881356,0.271186441,"PARACH",0.084557388,37,1.61,1.084557388,1.479692598,1.296053723,-0.67801161,17,0.00381416,-0.354674001969634,-0.0100383698713967,0.505021004030289,0.493806059425766,-0.17776673315886,-0.00223177723639807,-0.758402817698665,-0.677628277568381,0.105603353363348,84,0.575337766319961
"1082",175,6,235.55,0.1145,108.5714286,117.775,0.5,0.388888889,0.111111111,"PARACH",0.3254224,18,2.29,1.3254224,1.236844139,1.548842798,-0.337692476,17,0.004245383,-0.692980703149306,1.58552188267616,1.10291918445887,1.28209057349987,-0.019574203333745,-2.66286555292133,-0.101287945609158,1.94216817722641,0.799378860672512,85,-1.55590103116145
"1089",176,4,245.6296296,0.123,15.57971014,97.52941176,0.397058824,0.408088235,0.194852941,"PARACH",0,44,1.32,1,-0.737026583,2.41869472,-0.220079756,17,0.00407117,-0.366994103825427,-1.39279623984153,0.618391532062597,0.747417341755146,0.161787776236679,-0.987916760516559,-1.12882031670004,-1.73793362959012,0.527976725741491,86,1.08784263842594
"1094",177,4,253.4411765,0.121333333,30.65693431,79.49261993,0.313653137,0.512915129,0.173431734,"PARACH",0.068992871,45,0.74,1.068992871,-2.723980912,0.317733963,0.218850463,17,0.003945689,-0.429099846358284,-0.354395212708788,0.0931031353053273,0.200513833676543,1.02222484850147,-1.33518632588099,-2.20823427722945,-0.86644614164347,0.325198313108315,87,1.15431308166752
"1111",179,9,254.6916667,0.108333333,105,92.61515152,0.363636364,0.295454545,0.340909091,"PARACH",0.268263987,17,1.33,1.268263987,-3.149285617,1.291405657,2.270923805,17,0.003926316,-0.945003687783599,1.53421015115424,0.485582654732192,0.543473604879983,-1.05370305493843,0.680043456698588,-1.11474386828303,1.36634664375326,0.293317828262677,88,-1.72496477312367
"1117",180,8,278.74,0.251,64,87.10625,0.3125,0.390625,0.296875,"PARACH",0.546543706,19,3.71,1.546543706,-4.603438847,-2.589472336,-1.986410446,17,0.003587573,2.88000377903339,0.77472313633965,0.32805477541582,0.191970964146843,-0.0028102677437989,0.267639515170805,0.798595533337604,3.95759265971652,-0.291085336021193,89,-1.39598045024666
"1123",181,9,258.57,0.115,83.52941176,73.87714286,0.285714286,0.485714286,0.228571429,"PARACH",0.251314428,18,2.17,1.251314428,-1.127099317,1.247384352,1.025186741,17,0.003867425,-0.673145031664382,1.18327215912386,-0.095087165465039,-0.0158741763060804,0.817152510838095,-0.51200247888975,-0.201677407098077,1.19059801006142,0.195431114435034,90,-1.55590103116145
"1124",181,2,245.2545455,0.1215,37.44680851,62.44907407,0.25462963,0.435185185,0.310185185,"PARACH",0.032789823,31,2.17,1.032789823,-1.127099317,1.247384352,1.025186741,17,0.004077396,-0.422850993607557,-0.0474836194564134,-0.526775206922004,-0.283026226585492,0.403736410016873,0.398418482249444,-0.201677407098077,-1.31649033581964,0.537874568200848,90,0.0520103053243015
"1126",182,3,278.98,0.1875,40,68.04390244,0.243902439,0.585365854,0.170731707,"PARACH",0.430782916,20,3.69,1.430782916,-3.888199239,2.223765632,0.693731427,17,0.003584486,1.55222180971369,0.0537010307667395,-0.306369875358476,-0.382856644571412,1.51948318175479,-1.38197365296531,0.788513776021668,2.94132321080609,-0.296661112126413,91,-1.24426461868053
"1127",182,2,231.8142857,0.2265,63.46153846,79.80491803,0.344262295,0.426229508,0.229508197,"PARACH",0.268263987,17,3.69,1.268263987,-3.888199239,2.223765632,0.693731427,17,0.004313798,2.41244829244432,0.761761629886536,0.103175164518094,0.416486051145687,0.325479367920004,-0.499806753712933,0.788513776021668,1.36634664375326,0.902926664890079,91,-1.72496477312367
"1128",182,12,239.6025641,0.112,20.05050505,56.89193303,0.237442922,0.48173516,0.280821918,"PARACH",0.162518929,40,3.69,1.162518929,-3.888199239,2.223765632,0.693731427,17,0.004173578,-0.793476603377513,-1.00577157927197,-0.766179566427526,-0.445111361621484,0.786193755329203,0.101877068598688,0.788513776021668,0.229130611281064,0.688889809650997,91,0.805933212283865
"1141",185,6,248.3757576,0.124333333,33.85416667,83.21218274,0.335025381,0.487309645,0.177664975,"PARACH",0.223143551,35,2.22,1.223143551,3.326569299,-0.689919666,1.229384853,17,0.004026158,-0.317912461020226,-0.20220978352119,0.21057215372439,0.353404426405101,0.829493697710445,-1.26327732827091,-0.159189907851017,0.893161737063695,0.455964940834424,92,0.410972691340399
"1142",185,13,185.9083333,0.123333333,62.72727273,66.59402985,0.358208955,0.328358209,0.313432836,"PARACH",0.194156014,17,2.22,1.194156014,3.326569299,-0.689919666,1.229384853,17,0.005378995,-0.354674001969634,0.743908487210628,-0.361696647889107,0.508594966185461,-0.656314925837424,0.429476274127621,-0.159189907851017,0.579864515931399,2.33231776906611,92,-1.72496477312367
"1152",187,2,271.3333333,0.1125,29.57746479,69.70030581,0.256880734,0.449541284,0.293577982,"PARACH",0.090971778,46,1.65,1.090971778,-1.886834333,1.074995358,0.549876533,17,0.003685504,-0.773199156027008,-0.409385965650361,-0.244586755457595,-0.262611345150321,0.525884640418253,0.234338577310774,-0.712630690842304,-0.600600637489446,-0.116647465740176,93,1.21932251710286
"1153",187,8,278.1176471,0.118666667,16.98198198,105.5357143,0.379464286,0.419642857,0.200892857,"PARACH",0.072320662,43,1.65,1.072320662,-1.886834333,1.074995358,0.549876533,17,0.003595601,-0.530265748926165,-1.26058410795474,0.821056173134169,0.642293613306758,0.2668668702865,-0.896891011061813,-0.712630690842304,-0.825845676151096,-0.276607499057303,93,1.01984400592611
"1159",189,6,497.3,0.186,82.59259259,47.36190476,0.095238095,0.642857143,0.261904762,"PARACH",0.167054085,26,0.8,1.167054085,-1.016992397,1.131485494,-0.466494353,17,0.002010859,1.51565711993258,1.1659695907332,-1.23712691218629,-2.56397961262086,1.872068271001,-0.106076605456613,-2.06282660318072,0.279990023237393,-4.04078541407671,94,-0.468240909690918
"1160",189,8,241.9807692,0.1475,53.92156863,86.77931034,0.35862069,0.351724138,0.289655172,"PARACH",0.125163143,34,0.8,1.125163143,-1.016992397,1.131485494,-0.466494353,17,0.00413256,0.459899318549641,0.511855041384322,0.318395139866913,0.511259399238481,-0.397604364414569,0.194226276602244,-2.06282660318072,-0.197503618260434,0.624917594018571,94,0.325233057840726
"1161",189,16,248.12,0.125,39.62025316,34.7020979,0.13986014,0.552447552,0.307692308,"PARACH",0.114410351,37,0.8,1.114410351,-1.016992397,1.131485494,-0.466494353,17,0.004030308,-0.293568650678281,0.0390674276682926,-2.03606249028748,-1.672725799489,1.30165742711635,0.37435730986807,-2.06282660318072,-0.322937292925273,0.462637863322427,94,0.575337766319961
"1162",189,5,271.1244444,0.121,37,102.9586498,0.379746835,0.379746835,0.240506329,"PARACH",0.111225635,38,0.8,1.111225635,-1.016992397,1.131485494,-0.466494353,17,0.003688343,-0.441623306408629,-0.0658980346158211,0.757550981803142,0.644019984456537,-0.109103532724233,-0.360233281098337,-2.06282660318072,-0.360320086582289,-0.111659955326803,94,0.65421738071773
"1163",189,12,231.875,0.210666667,106.875,71.34615385,0.307692308,0.41025641,0.282051282,"PARACH",0.105360516,20,0.8,1.105360516,-1.016992397,1.131485494,-0.466494353,17,0.004312668,2.08255444674417,1.56136267839843,-0.18463479359511,0.156010780803309,0.181730328466823,0.114902333480322,-2.06282660318072,-0.429447150045289,0.901229757837432,94,-1.24426461868053
"1164",189,4,271.9388889,0.121666667,56.38297872,118.425,0.435483871,0.379032258,0.185483871,"PARACH",0.105360516,30,0.8,1.105360516,-1.016992397,1.131485494,-0.466494353,17,0.003677297,-0.416610706815977,0.580331300120716,1.11705727314325,0.961666679800091,-0.116192050620438,-1.13485402268883,-2.06282660318072,-0.429447150045289,-0.131087029551467,94,-0.0449757685065054
"1165",189,7,311.9,0.217,64.72222222,21.14576271,0.06779661,0.610169492,0.322033898,"PARACH",0.080042708,26,0.8,1.080042708,-1.016992397,1.131485494,-0.466494353,17,0.003206156,2.21739408471276,0.791937827610993,-3.30853265750667,-3.35226412415469,1.67566731843847,0.510200099332403,-2.06282660318072,-0.732116772423276,-1.01913544477882,94,-0.468240909690918
"1166",189,13,259.0458333,0.126,41.44736842,79.2997449,0.306122449,0.387755102,0.306122449,"PARACH",0.057158414,36,0.8,1.057158414,-1.016992397,1.131485494,-0.466494353,17,0.003860321,-0.257295316102444,0.10822972800982,0.0868628744340719,0.144146888247725,-0.030562526651032,0.359104838377953,-2.06282660318072,-1.01186259226613,0.183522458172031,94,0.494296799802946
"1190",193,20,265.8745098,0.126333333,15.83333333,87.97793998,0.330900243,0.381995134,0.287104623,"PARACH",0.068992871,45,1.29,1.068992871,-1.014233773,0.682162527,-2.042889299,17,0.003761173,-0.245268162852769,-1.36802397317717,0.353633262474092,0.324668761756505,-0.0868873684251988,0.167853401576422,-1.17169853985386,-0.86644614164347,0.0149910418313074,95,1.15431308166752
"1198",194,1,258.5375,0.122333333,33.11827957,123.0215613,0.475836431,0.345724907,0.178438662,"PARACH",0.125163143,34,0.97,1.125163143,-1.813970951,1.068649042,-1.604029189,17,0.003867911,-0.391734826057391,-0.235923751544436,1.21487569433949,1.16720228080439,-0.462350737647303,-1.25032029640657,-1.70344707150821,-0.197503618260434,0.196245011740309,96,0.325233057840726
"1220",199,3,276.25,0.1335,70.45454545,88.4,0.32,0.44,0.24,"PARACH",0.287682072,16,2.8,1.287682072,-0.961979715,-2.781830594,-0.267785492,17,0.00361991,0.00591552556160132,0.922124494591342,0.365927084454812,0.246978732433164,0.445146451287316,-0.366517478283127,0.273727368806314,1.56482719226491,-0.232964542154761,97,-1.9042809005451
"1221",199,4,247.55,0.126,82.69230769,110.0222222,0.444444444,0.361111111,0.194444444,"PARACH",0.200670695,22,2.8,1.200670695,-0.961979715,-2.781830594,-0.267785492,17,0.004039588,-0.257295316102444,1.16782058539272,0.928001862713104,1.00890630444577,-0.298479377843516,-0.994174586720127,0.273727368806314,0.650932666707121,0.477534655309069,97,-0.962355192538449
"1225",200,4,235.2533333,0.122666667,10.63157895,63.41060198,0.269541779,0.511230907,0.219227314,"PARACH",0.223143551,50,3.39,1.223143551,-0.49908396,0.719783307,-0.965846808,17,0.004250737,-0.379347638800946,-1.97902980777866,-0.487525187447066,-0.151022239855042,1.00984659212695,-0.636463770453231,0.630358011901491,0.893161737063695,0.80754224625712,98,1.46594949414843
"1233",202,8,312.38,0.197,130,76.1902439,0.243902439,0.243902439,0.512195122,"PARACH",0.251314428,18,1.74,1.251314428,-1.48315103,-0.77556356,-0.27316713,17,0.003201229,1.77721768809539,1.86184942436555,-0.0158919721695945,-0.382856644571412,-1.77534127651625,1.89392464806589,-0.613574463599343,1.19059801006142,-1.02909670651099,99,-1.55590103116145
"1254",208,3,296.80625,0.134666667,15.79861111,58.42231986,0.196836555,0.539543058,0.263620387,"PARACH",0.064538521,48,2.08,1.064538521,0.047872159,0.285450209,-1.438099133,17,0.003369201,0.0455254272816058,-1.37139187275713,-0.697992835202678,-0.880120352941759,1.21270374532698,-0.0866074838368922,-0.280682559731385,-0.920989366822347,-0.697850995563423,100,1.34520578059332
"1255",208,10,309.3333333,0.21,93.33333333,48.84210526,0.157894737,0.473684211,0.368421053,"PARACH",0,20,2.08,1,0.047872159,0.285450209,-1.438099133,17,0.003232759,2.06812564963825,1.35352181789228,-1.15807401563923,-1.39141758219179,0.722765181388046,0.911466722318343,-0.280682559731385,-1.73793362959012,-0.965613372861699,100,-1.24426461868053
"1259",209,8,258.2166667,0.135,7.619047619,136.7029412,0.529411765,0.308823529,0.161764706,"PARACH",0.348306694,17,3.39,1.348306694,-0.175486922,-0.687602192,-0.007547463,17,0.003872717,0.0567795117411698,-2.4901497502071,1.48575467133269,1.41466297187063,-0.887149435822018,-1.54284604860685,0.630358011901491,2.16577528487281,0.204288050273251,101,-1.72496477312367
"1260",209,22,253.2368421,0.1335,63.63636364,167.8430233,0.662790698,0.191860465,0.145348837,"PARACH",0.287682072,24,3.39,1.287682072,-0.175486922,-0.687602192,-0.007547463,17,0.003948872,0.00591552556160132,0.765981929070535,2.0129159441513,1.93581205411102,-2.67858047284494,-1.86192267188291,0.630358011901491,1.56482719226491,0.33042132724131,101,-0.704992050371075
"1261",209,7,282.2916667,0.124666667,33.15789474,114.0024038,0.403846154,0.365384615,0.230769231,"PARACH",0.189242,29,3.39,1.189242,-0.175486922,-0.687602192,-0.007547463,17,0.003542435,-0.305724264963405,-0.234089826808953,1.01928887024257,0.786729899917003,-0.254202428084502,-0.483467803165803,0.630358011901491,0.526000923685058,-0.373096055257004,101,-0.145250125325877
"1262",209,18,284.4444444,0.11,50.73170732,143.5514019,0.504672897,0.38317757,0.112149533,"PARACH",0.15415068,21,3.39,1.15415068,-0.175486922,-0.687602192,-0.007547463,17,0.003515625,-0.875501874855352,0.418307821544164,1.6113238999783,1.30366640738743,-0.0752557497898627,-2.63512719215766,0.630358011901491,0.134762065236718,-0.422302963732807,101,-1.09995257131454
"1263",209,17,266.7384615,0.116,38.88888889,114.9480663,0.430939227,0.348066298,0.220994475,"PARACH",0.122602322,26,3.39,1.122602322,-0.175486922,-0.687602192,-0.007547463,17,0.003748991,-0.633731110966542,0.0104847155260279,1.04050925429349,0.937334738148973,-0.436948706886412,-0.61252384079898,0.630358011901491,-0.227267070153873,-0.00602166875398451,101,-0.468240909690918
"1264",209,19,270.808642,0.125666667,11.52,71.28528319,0.263231198,0.497910864,0.238857939,"PARACH",0,40,3.39,1,-0.175486922,-0.687602192,-0.007547463,17,0.003692644,-0.269354329366039,-1.85591096161434,-0.18682734064211,-0.20597005196597,0.910489173121351,-0.380740746036337,0.630358011901491,-1.73793362959012,-0.104111335125945,101,0.805933212283865
"1274",210,4,242.4625,0.148,32.77108434,112.8552727,0.465454545,0.301818182,0.232727273,"PARACH",0.223143551,30,2.86,1.223143551,-0.665301563,0.303889689,-0.99931785,17,0.004124349,0.475304678102001,-0.252091137965482,0.993310050417533,1.11603728911525,-0.973503717086835,-0.458273979978964,0.313272042257519,0.893161737063695,0.612035358919369,102,-0.0449757685065054
"1278",212,9,242.3066667,0.117,34.24657534,103.2556818,0.426136364,0.414772727,0.159090909,"PARACH",0.241162057,28,2.97,1.241162057,-0.759870616,0.867562141,-0.665556212,17,0.004127002,-0.594655511357134,-0.184530326566678,0.764951137152652,0.91133981403068,0.22293449211089,-1.59254472177851,0.383662303998992,1.08418525334835,0.616200452148553,103,-0.249043590524171
"1283",213,13,277.8142857,0.112,62.5,111.1257143,0.4,0.4,0.2,"PARACH",0.268263987,17,2.68,1.268263987,0.240846771,-1.043331594,-1.176675851,17,0.003599527,-0.793476603377513,0.738340140774413,0.953637615996091,0.764534652966519,0.0864468222799526,-0.910173218567395,0.192030196611928,1.36634664375326,-0.269539046658637,104,-1.72496477312367
"1284",213,3,259.46875,0.172,65.23809524,103.7875,0.4,0.35,0.25,"PARACH",0.15415068,14,2.68,1.15415068,0.240846771,-1.043331594,-1.176675851,17,0.003854029,1.15943125572396,0.804116829462565,0.778147655308308,0.764534652966519,-0.416098247864585,-0.244792367763855,0.192030196611928,0.134762065236718,0.172956667676618,104,-2.29924142148856
"1285",213,7,269.0857143,0.1175,76.11111111,125.5733333,0.466666667,0.3,0.233333333,"PARACH",0.15415068,14,2.68,1.15415068,0.240846771,-1.043331594,-1.176675851,17,0.003716288,-0.575242776594144,1.04059595599896,1.26761337890064,1.12206950843801,-0.996243955057568,-0.450518843879985,0.192030196611928,0.134762065236718,-0.0627704910228347,104,-2.29924142148856
