"","Plot.3","Tag","sla","mean.thick","ssl","lar1","lmf","smf","rmf","sp","rgr.h","ini_size","perc.canopy.open","new.rgr.h","Comp1","Comp2","Comp3","sp.number","lma","log_thick","log_ssl","log_lar","log_lmf","log_smf","log_rmf","log_light","log_rgr","log_lma","plot_id_1","plot_id","log_ini_size"
"487",83,9,303.025,0.1735,81.57894737,61.84183673,0.204081633,0.387755102,0.408163265,"PSEUIN",0,13,3.89,1,-0.115913973,2.5181102,-0.074059723,20,0.003300058,1.58923586513729,0.506543685185398,-1.29768980361383,-1.24941372654097,0.112075622338393,1.60635192102811,1.00953767555805,-2.0714466649746,-0.00837501065143239,83,50,-1.728281441
"492",84,10,430.525,0.094,70.37037037,158.6144737,0.368421053,0.355263158,0.276315789,"PSEUIN",0.356674944,20,2.68,1.356674944,0.483046413,1.478247999,-1.942530712,20,0.002322745,-1.20806902215414,0.291408926491165,1.29025773787813,0.307629491804673,-0.300934418048875,0.288823690449365,0.305006104546042,1.22681646737078,-1.74048932181317,84,51,-0.380249442
"493",84,11,291.2238095,0.107333333,30.76086957,84.61974843,0.290566038,0.396226415,0.313207547,"PSEUIN",0.03509132,29,2.68,1.03509132,0.483046413,1.478247999,-1.942530712,20,0.003433785,-0.602656342864864,-0.913134469867743,-0.436078990904359,-0.318121617063033,0.214068336053076,0.712061771347047,0.305006104546042,-1.69852132579941,0.187544264955843,84,51,0.782469748
"494",84,1,394.675,0.178333333,41.625,43.13387978,0.109289617,0.464480874,0.426229508,"PSEUIN",0,30,2.68,1,0.483046413,1.478247999,-1.942530712,20,0.00253373,1.71464506922667,-0.472880078321209,-2.28756860359801,-2.89558281870134,0.964127876635543,1.75262139480275,0.305006104546042,-2.0714466649746,-1.31167644039774,84,51,0.888556538
"505",87,7,248.25,0.104,48.88888889,98.47933884,0.396694215,0.338842975,0.26446281,"PSEUIN",0.245122458,23,4.14,1.245122458,-0.689752453,-2.070604838,0.968021925,20,0.004028197,-0.746648577801043,-0.238749467714883,-0.0193266616429424,0.502526114634263,-0.524261034151026,0.140754028463178,1.12731490820632,0.299057521903847,0.974986062492675,87,52,0.057102095
"506",87,13,280.0904762,0.113333333,57.6744186,103.9729798,0.371212121,0.363636364,0.265151515,"PSEUIN",0.117783036,27,4.14,1.117783036,-0.689752453,-2.070604838,0.968021925,20,0.003570275,-0.354392237819427,0.00180666268060248,0.129824433678324,0.327523170654961,-0.190995727437297,0.149537420393022,1.12731490820632,-0.867484874149834,0.379795841238518,87,52,0.558856029
"507",87,14,280.425,0.114,37.42857143,100.3146341,0.357723577,0.333333333,0.308943089,"PSEUIN",0.074107972,28,4.14,1.074107972,-0.689752453,-2.070604838,0.968021925,20,0.003566016,-0.327622788459945,-0.627560749631149,0.0314071356190643,0.22996033015834,-0.601628299325378,0.665763625536865,1.12731490820632,-1.29844304999583,0.373908772730056,87,52,0.672659864
"508",87,6,297.6333333,0.115,138.6666667,130.6682927,0.43902439,0.365853659,0.195121951,"PSEUIN",0.054067221,19,4.14,1.054067221,-0.689752453,-2.070604838,0.968021925,20,0.003359839,-0.287760738197935,1.27873711581077,0.757734303319383,0.769778021988214,-0.162306900028062,-0.886175132994675,1.12731490820632,-1.50209215040691,0.0801714643661003,87,52,-0.540759527
"511",88,10,286.7583333,0.104666667,13.95209581,88.07202925,0.307129799,0.342778793,0.350091408,"PSEUIN",0.16907633,45,3.33,1.16907633,-3.187669075,3.235509242,4.53080474,20,0.003487257,-0.717484401779279,-2.06394443371905,-0.32621013062601,-0.171988399898408,-0.469760128115521,1.0880409520711,0.715623517539941,-0.382356116464769,0.263756997675817,88,53,2.157362518
"512",88,7,287.1,0.114,46.71428571,96.20104712,0.335078534,0.439790576,0.22513089,"PSEUIN",0.089612159,35,3.33,1.089612159,-3.187669075,3.235509242,4.53080474,20,0.003483107,-0.327622788459945,-0.304979033232667,-0.0836382536899045,0.0575839766720851,0.706351680646871,-0.403040388486333,0.715623517539941,-1.14348348526808,0.257884043133922,88,53,1.370934184
"515",89,26,263,0.136666667,41.23076923,62.28947368,0.236842105,0.427631579,0.335526316,"PSEUIN",0.438254931,31,3.32,1.438254931,0.938263932,-0.807958941,0.879547519,20,0.003802281,0.500074165977146,-0.48673169059897,-1.27787322060919,-0.856997679647555,0.574038525097354,0.9445300000176,0.709936622826459,1.85820856149477,0.690315075451645,89,54,0.991164438
"516",89,11,308.95,0.092333333,33.2,96.546875,0.3125,0.4375,0.25,"PSEUIN",0.348306694,17,3.32,1.348306694,0.938263932,-0.807958941,0.879547519,20,0.00323677,-1.28972015612269,-0.802063488856213,-0.0737787951810426,-0.126297666899964,0.681707773259689,-0.0491795052414815,0.709936622826459,1.15991513717751,-0.103881269508534,89,54,-0.888813522
"517",89,24,289.1933333,0.108,47.35294118,104.1096,0.36,0.296,0.344,"PSEUIN",0.348306694,17,3.32,1.348306694,0.938263932,-0.807958941,0.879547519,20,0.003457894,-0.574395088282407,-0.285213694897671,0.133432392364029,0.246681097881765,-1.16220312341478,1.02876197840752,0.709936622826459,1.15991513717751,0.222052271933242,89,54,-0.888813522
"518",89,25,252.35,0.111,35.96491228,102.0741573,0.404494382,0.348314607,0.247191011,"PSEUIN",0.336472237,21,3.32,1.336472237,0.938263932,-0.807958941,0.879547519,20,0.00396275,-0.449341354905241,-0.685625066162064,0.079182255204726,0.553852640488038,-0.394153238436009,-0.0873405183483439,0.709936622826459,1.06459039036853,0.89419465878089,89,54,-0.227572305
"519",89,12,373.45,0.175,80.90909091,54.65121951,0.146341463,0.536585366,0.317073171,"PSEUIN",0.194156014,17,3.32,1.194156014,0.938263932,-0.807958941,0.879547519,20,0.002677735,1.62852599938537,0.494542279970105,-1.63731578584097,-2.12605464821068,1.64514742347753,0.753488394927613,0.709936622826459,-0.152849618768438,-1.03903474942518,89,54,-0.888813522
"546",92,17,295.425,0.1415,95.88235294,128.4456522,0.434782609,0.369565217,0.195652174,"PSEUIN",0.641853886,19,4,1.641853886,0.65049599,0.927609495,-1.932567341,20,0.003384954,0.658701380157984,0.74169541842468,0.7105962775357,0.74418655743464,-0.114671205075956,-0.877010363749309,1.06226555773635,3.2897576981501,0.116902275025383,92,55,-0.540759527
"547",92,3,259.225,0.1065,88.23529412,99.70192308,0.384615385,0.326923077,0.288461538,"PSEUIN",0.530628251,17,4,1.530628251,0.65049599,0.927609495,-1.932567341,20,0.003857653,-0.638230754641638,0.620714128542954,0.0145736751850407,0.421019037997192,-0.693268014980771,0.434102581945221,1.06226555773635,2.53127306537165,0.761622819469706,92,55,-0.888813522
"548",92,8,319.35,0.094,98,119.75625,0.375,0.46875,0.15625,"PSEUIN",0.405465108,15,4,1.405465108,0.65049599,0.927609495,-1.932567341,20,0.003131361,-1.20806902215414,0.773493568418899,0.518134443138243,0.354283813024024,1.00730565010758,-1.63648207934264,1.06226555773635,1.60884411988781,-0.267174929156638,92,55,-1.280481612
"549",92,7,282.5318182,0.107666667,11.79624665,113.3875622,0.4013267,0.357379768,0.241293532,"PSEUIN",0.251314428,45,4,1.251314428,0.65049599,0.927609495,-1.932567341,20,0.003539424,-0.588503820295804,-2.3082629170357,0.367987524361433,0.533129088536689,-0.272900907827244,-0.168890747131801,1.06226555773635,0.352695473724238,0.336991806650536,92,55,2.157362518
"550",92,21,326.6,0.104666667,30.1369863,109.3165289,0.334710744,0.318181818,0.347107438,"PSEUIN",0.182321557,24,4,1.182321557,0.65049599,0.927609495,-1.932567341,20,0.003061849,-0.717484401779279,-0.942959838281721,0.267524293368373,0.0546891619339327,-0.821170084667283,1.0591322262936,1.06226555773635,-0.260541074787157,-0.377894951576347,92,55,0.190282218
"555",94,10,265.4333333,0.127666667,38.51851852,94.29868421,0.355263158,0.388157895,0.256578947,"PSEUIN",0.405465108,21,4.23,1.405465108,0.530522143,-0.850581088,2.141243516,20,0.003767424,0.189152608512826,-0.585778349675485,-0.138515933301525,0.211767999052465,0.116975398790191,0.0385452517319684,1.16798079954252,1.60884411988781,0.644891839461001,94,56,-0.227572305
"556",94,3,301.2,0.107333333,67.8125,130.4164948,0.432989691,0.350515464,0.216494845,"PSEUIN",0.257829109,22,4.23,1.257829109,0.530522143,-0.850581088,2.141243516,20,0.003320053,-0.602656342864864,0.237514579162267,0.752434582760486,0.733294391021836,-0.364427748882409,-0.535140868528506,1.16798079954252,0.40884313446645,0.0214184812503562,94,56,-0.081999054
"557",94,11,484.3,0.200666667,73.91304348,61.82553191,0.127659574,0.553191489,0.319148936,"PSEUIN",0.223143551,20,4.23,1.223143551,0.530522143,-0.850581088,2.141243516,20,0.002064836,2.25317536895512,0.362903199504844,-1.29841431162398,-2.48605416932674,1.78898475829616,0.775525750298624,1.16798079954252,0.106487512987602,-2.3209947066164,94,56,-0.380249442
"558",94,2,231.2,0.186,75.83333333,59.02978723,0.255319149,0.510638298,0.234042553,"PSEUIN",0.182321557,18,4.23,1.182321557,0.530522143,-0.850581088,2.141243516,20,0.00432526,1.9067613466522,0.400237116315069,-1.42555703935908,-0.658987169798134,1.41123942287699,-0.271933643385306,1.16798079954252,-0.260541074787157,1.32592329375477,94,56,-0.709949951
"559",94,4,273.5,0.15,64.28571429,72.39705882,0.264705882,0.441176471,0.294117647,"PSEUIN",0.117783036,18,4.23,1.117783036,0.530522143,-0.850581088,2.141243516,20,0.003656307,0.924955205724447,0.159772772390892,-0.864708892686402,-0.563817974735483,0.72120003631269,0.499681607232285,1.16798079954252,-0.867484874149834,0.497234626890484,94,56,-0.709949951
"569",95,2,277.04,0.109,79.16666667,113.5409836,0.409836066,0.393442623,0.196721311,"PSEUIN",0.223143551,20,3.42,1.223143551,0.657468426,0.307149648,0.447749569,20,0.003609587,-0.532328654619338,0.462852824538631,0.371702698524335,0.588434055030896,0.18079465796709,-0.858605894941649,0.766050267718677,0.106487512987602,0.433806233495971,95,57,-0.380249442
"574",96,10,252.5954545,0.121666667,12.62987013,76.96814404,0.304709141,0.462603878,0.232686981,"PSEUIN",0.287682072,40,5.87,1.287682072,2.042377408,-0.156975771,1.236594228,20,0.003958899,-0.030556019630202,-2.20887044472854,-0.696484944121139,-0.192845676119943,0.945018265852612,-0.291551295658501,1.78753625105775,0.662470078112062,0.889399291157173,96,58,1.788788707
"575",96,21,283.1142857,0.123,28.35820896,60.66734694,0.214285714,0.527210884,0.258503401,"PSEUIN",0.262364264,39,5.87,1.262364264,2.042377408,-0.156975771,1.236594228,20,0.003532142,0.0191902449915495,-1.03151310691276,-1.35037349606596,-1.12080771715386,1.561969627945,0.0637813025614393,1.78753625105775,0.447758559741662,0.326834017860412,96,58,1.709562688
"581",97,7,223.7375,0.142,107.8571429,94.20526316,0.421052632,0.368421053,0.210526316,"PSEUIN",0.268263987,17,3.19,1.268263987,1.296086057,-0.380807877,-0.039841372,20,0.004469523,0.674800782188,0.912997563991921,-0.141239303188432,0.659604954345984,-0.129304687296758,-0.629554499430537,0.634407123178893,0.498174410329414,1.48774349472538,97,59,-0.888813522
"582",97,10,281.4214286,0.109,51.77777778,84.91163793,0.301724138,0.405172414,0.293103448,"PSEUIN",0.087011377,24,3.19,1.087011377,1.296086057,-0.380807877,-0.039841372,20,0.00355339,-0.532328654619338,-0.155182681821247,-0.426617684910659,-0.218794893196674,0.319435555971905,0.488015916303609,0.634407123178893,-1.16932297178439,0.356414881201067,97,59,0.190282218
"588",98,11,295.5166667,0.105333333,33.19587629,55.75786164,0.188679245,0.616352201,0.194968553,"PSEUIN",0.435318071,34,10.1,1.435318071,-3.176154795,1.265667776,-1.015578877,20,0.003383904,-0.68850543979966,-0.802244296294921,-1.58223511149931,-1.45625710415309,2.29920848031317,-0.888831223357523,2.81368650908495,1.83610693662801,0.115372111489299,98,60,1.280224627
"589",98,10,258.98,0.1675,45.57377049,62.65645161,0.241935484,0.491935484,0.266129032,"PSEUIN",0.374693449,32,10.1,1.374693449,-3.176154795,1.265667776,-1.015578877,20,0.003861302,1.42860313156065,-0.340957858713389,-1.26173329985131,-0.800912570432664,1.23514389095221,0.161965081429585,2.81368650908495,1.36947830628632,0.766285968935664,98,60,1.090514388
"590",98,1,239.42,0.115,18.22485207,58.55380435,0.244565217,0.47826087,0.277173913,"PSEUIN",0.246860078,32,10.1,1.246860078,-3.176154795,1.265667776,-1.015578877,20,0.004176761,-0.287760738197935,-1.67507400842022,-1.4478018792066,-0.772416077056792,1.10210104124188,0.299295683762266,2.81368650908495,0.31413653523613,1.15361369360572,98,60,1.090514388
"593",99,7,280.4333333,0.116333333,33.5106383,85.68796296,0.305555556,0.476851852,0.217592593,"PSEUIN",0.101782694,31,1.75,1.101782694,-0.00945166,0.999194298,-0.309505766,20,0.00356591,-0.235147191794736,-0.78850746487703,-0.401611302061431,-0.185533874698905,1.08817686326755,-0.518059806608173,-0.500893571532864,-1.02337974284291,0.373762162935131,99,61,0.991164438
"598",100,8,241.07,0.11,60.8,75.334375,0.3125,0.520833333,0.166666667,"PSEUIN",0.143100844,15,4.34,1.143100844,2.906798452,2.010155382,-1.83321964,20,0.004148173,-0.490646394664939,0.0786270159159651,-0.755434771102397,-0.126297666899964,1.50453325136625,-1.41852171152728,1.2165244263818,-0.625310022895866,1.11973952609887,100,62,-1.280481612
"614",103,14,551.2,0.153,75,106,0.192307692,0.461538462,0.346153846,"PSEUIN",0.356674944,20,2.89,1.356674944,4.328388603,-0.608784617,0.986701558,20,0.001814224,1.01533787688073,0.384153076964589,0.18287505286379,-1.40604795806081,0.934136788108253,1.04984139807271,0.447654373742792,1.22681646737078,-2.95917686169905,103,63,-0.380249442
"615",103,12,331.8625,0.1055,97.22222222,158.5014925,0.47761194,0.268656716,0.253731343,"PSEUIN",0.287682072,20,2.89,1.287682072,4.328388603,-0.608784617,0.986701558,20,0.003013296,-0.681289335721429,0.761895174297752,1.28829992855045,0.99183574736236,-1.61962120203317,0.000854197830083415,0.447654373742792,0.662470078112062,-0.456732410451963,103,63,-0.380249442
"616",103,13,347.1833333,0.1005,119.0909091,111.5946429,0.321428571,0.392857143,0.285714286,"PSEUIN",0.287682072,16,2.89,1.287682072,4.328388603,-0.608784617,0.986701558,20,0.002880323,-0.90289478942238,1.0572168307732,0.324194587872269,-0.0520420421636292,0.173766664691808,0.401784512129333,0.447654373742792,0.662470078112062,-0.679329288261779,103,63,-1.078523762
"617",103,4,260.1,0.108,59.72222222,124.95,0.480392157,0.352941176,0.166666667,"PSEUIN",0.271933715,21,2.89,1.271933715,4.328388603,-0.608784617,0.986701558,20,0.003844675,-0.574395088282407,0.0525928926469359,0.634784110719157,1.00713504709283,-0.331880748880727,-1.41852171152728,0.447654373742792,0.529415753793515,0.745002088448822,103,63,-0.227572305
"618",103,11,571.15,0.115,88,160.322807,0.280701754,0.350877193,0.368421053,"PSEUIN",0.257829109,22,2.89,1.257829109,4.328388603,-0.608784617,0.986701558,20,0.001750854,-0.287760738197935,0.616827368500356,1.31969204202285,-0.409160726904513,-0.359559985149518,1.26038746149232,0.447654373742792,0.40884313446645,-3.13453437010862,103,63,-0.081999054
"619",103,5,331.6166667,0.108,105.7142857,145.5878049,0.43902439,0.341463415,0.219512195,"PSEUIN",0.207639365,16,2.89,1.207639365,4.328388603,-0.608784617,0.986701558,20,0.00301553,-0.574395088282407,0.88378740393382,1.054796792353,0.769778021988214,-0.487904777797341,-0.488396679907543,0.447654373742792,-0.0314466127421895,-0.453077183155864,103,63,-1.078523762
"622",104,12,326.2666667,0.165,137.3333333,118.6424242,0.363636364,0.454545455,0.181818182,"PSEUIN",0.200670695,22,2.38,1.200670695,3.038341777,-0.493491857,1.248810627,20,0.003064978,1.35996761646463,1.26467332689394,0.492460126211903,0.273172785665282,0.862085047059046,-1.12466572299786,0.080526500442772,-0.0940217417934337,-0.372857232652737,104,64,-0.081999054
"623",104,2,286.95,0.104,89.44444444,119.5625,0.416666667,0.375,0.208333333,"PSEUIN",0.182321557,18,2.38,1.182321557,3.038341777,-0.493491857,1.248810627,20,0.003484928,-0.746648577801043,0.640525675021676,0.513685597056881,0.632003649423187,-0.0457751243887614,-0.664918322869951,0.080526500442772,-0.260541074787157,0.260461928383624,104,64,-0.709949951
"624",104,3,288.8166667,0.156,120.7692308,120.3402778,0.416666667,0.361111111,0.222222222,"PSEUIN",0.171850257,19,2.38,1.171850257,3.038341777,-0.493491857,1.248810627,20,0.003462404,1.10396543332853,1.07758694665396,0.531501346171226,0.632003649423187,-0.223882956373493,-0.446957959782691,0.080526500442772,-0.356730726717348,0.228480862346937,104,64,-0.540759527
"625",104,11,348.75,0.095,76.8,34.02439024,0.097560976,0.609756098,0.292682927,"PSEUIN",0.162518929,20,2.38,1.162518929,3.038341777,-0.493491857,1.248810627,20,0.002867384,-1.15977041543612,0.418674633885962,-2.93938306349419,-3.19482030518893,2.2484311193508,0.483167085814957,0.080526500442772,-0.443175605423792,-0.701535310721559,104,64,-0.380249442
"626",104,24,263.8888889,0.093333333,38.44660194,132.25058,0.501160093,0.3225058,0.176334107,"PSEUIN",0.143100844,30,2.38,1.143100844,3.038341777,-0.493491857,1.248810627,20,0.003789474,-1.24055441219822,-0.588498572522676,0.790805592453662,1.11869382272279,-0.757468317588179,-1.22809848081072,0.080526500442772,-0.625310022895866,0.673674452258005,104,64,0.888556538
"627",104,4,265.26,0.1855,104.6666667,144.1630435,0.543478261,0.326086957,0.130434783,"PSEUIN",0.133531393,16,2.38,1.133531393,3.038341777,-0.493491857,1.248810627,20,0.003769886,1.89447553642589,0.869290681490401,1.02777567989937,1.33237075128837,-0.705353284323041,-2.24635256815888,0.080526500442772,-0.716209156152798,0.648113914390398,104,64,-1.078523762
"628",104,15,292.7333333,0.177,110.7142857,109.775,0.375,0.4375,0.1875,"PSEUIN",0.125163143,17,2.38,1.125163143,3.038341777,-0.493491857,1.248810627,20,0.003416078,1.68039219096839,0.951054391272692,0.27902353799669,0.354283813024024,0.681707773259689,-1.02074326711771,0.080526500442772,-0.796329383801926,0.162044979048447,104,64,-0.888813522
"629",104,9,473.8,0.09,114.6153846,140.3851852,0.296296296,0.481481481,0.222222222,"PSEUIN",0.064538521,16,2.38,1.064538521,3.038341777,-0.493491857,1.248810627,20,0.002110595,-1.40654271525859,1.00146027818534,0.95481353412665,-0.266644911163484,1.1337742878217,-0.446957959782691,0.080526500442772,-1.39520708281346,-2.21288702586189,104,64,-1.078523762
"630",104,10,318,0.149,151.6666667,60.57142857,0.19047619,0.571428571,0.238095238,"PSEUIN",0.054067221,19,2.38,1.054067221,3.038341777,-0.493491857,1.248810627,20,0.003144654,0.894425488260221,1.40917574564298,-1.35472102658499,-1.43127208100488,1.94205646934811,-0.213954304823694,0.080526500442772,-1.50209215040691,-0.246281793187252,104,64,-0.540759527
"641",105,27,256.3377778,0.126333333,24.96774194,107.9608351,0.421166307,0.386609071,0.192224622,"PSEUIN",0.405465108,42,4.28,1.405465108,-1.473165093,-1.908850131,-0.663661836,20,0.003901103,0.141234288839352,-1.21685620957219,0.233236853238417,0.660316493770099,0.0981068329245415,-0.936698780897041,1.19020069173705,1.60884411988781,0.816864410194404,105,65,1.941465844
"642",105,9,298.5833333,0.123666667,38.0952381,102.3714286,0.342857143,0.478571429,0.178571429,"PSEUIN",0.344840486,24,4.28,1.344840486,-1.473165093,-1.908850131,-0.663661836,20,0.003349149,0.0438615375986797,-0.601862388963982,0.0871724588885677,0.11807508159738,1.10516452545836,-1.18551805724373,1.19020069173705,1.13208227849864,0.0644539087061301,105,65,0.190282218
"643",105,7,287.0794872,0.114666667,40.24390244,145.5757683,0.507092199,0.326241135,0.166666667,"PSEUIN",0.336472237,35,4.28,1.336472237,-1.473165093,-1.908850131,-0.663661836,20,0.003483356,-0.301009430149106,-0.521995273858251,1.05456962334145,1.14971110209465,-0.703122468719238,-1.41852171152728,1.19020069173705,1.06459039036853,0.258236617685107,105,65,1.370934184
"644",105,12,314.947619,0.113333333,32.52873563,119.7085973,0.380090498,0.42081448,0.199095023,"PSEUIN",0.265703166,30,4.28,1.265703166,-1.473165093,-1.908850131,-0.663661836,20,0.003175131,-0.354392237819427,-0.831795391481655,0.517040919817277,0.389824584533452,0.498199620842339,-0.818099086668611,1.19020069173705,0.476319882292884,-0.198711346738126,105,65,0.888556538
"645",105,1,306.9666667,0.160666667,79.2,109.259322,0.355932203,0.440677966,0.203389831,"PSEUIN",0.236388778,19,4.28,1.236388778,-1.473165093,-1.908850131,-0.663661836,20,0.003257683,1.23849825693033,0.463465575804657,0.266086062695147,0.216727358060475,0.715864476414075,-0.746021672009271,1.19020069173705,0.222946795791049,-0.072116975316101,105,65,-0.540759527
"646",105,11,315.0928571,0.103,64.375,168.2275424,0.533898305,0.296610169,0.169491525,"PSEUIN",0.223143551,20,4.28,1.223143551,-1.473165093,-1.908850131,-0.663661836,20,0.003173668,-0.790747237217074,0.161793023494688,1.45192859595604,1.28549303551925,-1.15248486299941,-1.36176050083883,1.19020069173705,0.106487512987602,-0.200984437125451,105,65,-0.380249442
"647",105,10,246.9333333,0.096,73.33333333,123.4666667,0.5,0.321428571,0.178571429,"PSEUIN",0.200670695,22,4.28,1.200670695,-1.473165093,-1.908850131,-0.663661836,20,0.004049676,-1.11197756258234,0.35144179564714,0.601971145488278,1.11258512723845,-0.773258028329608,-1.18551805724373,1.19020069173705,-0.0940217417934337,1.00121507920984,105,65,-0.081999054
"648",105,17,351.3,0.143666667,77.77777778,51.83114754,0.147540984,0.459016393,0.393442623,"PSEUIN",0.200670695,22,4.28,1.200670695,-1.473165093,-1.908850131,-0.663661836,20,0.00284657,0.728058990339879,0.437089483698397,-1.78288393635734,-2.10453695924273,0.908277550474878,1.48230008855856,1.19020069173705,-0.0940217417934337,-0.737467582894716,105,65,-0.081999054
"649",105,8,280.82,0.102333333,72.4,119.8621951,0.426829268,0.329268293,0.243902439,"PSEUIN",0.162518929,20,4.28,1.162518929,-1.473165093,-1.908850131,-0.663661836,20,0.003561,-0.820384861050871,0.33279719442173,0.520564088896106,0.69552239339426,-0.659534505740354,-0.132571728717733,1.19020069173705,-0.443175605423792,0.366966305874218,105,65,-0.380249442
"650",105,16,292.75,0.101666667,57.94871795,78.94382022,0.269662921,0.483146067,0.247191011,"PSEUIN",0.09531018,22,4.28,1.09531018,-1.473165093,-1.908850131,-0.663661836,20,0.003415884,-0.850216151423347,0.00871303729275984,-0.626847653140874,-0.514913037760462,1.15006178477969,-0.0873405183483439,1.19020069173705,-1.08708699625618,0.161764874450904,105,65,-0.081999054
"651",105,23,281.2,0.122,48.13953488,130.2617647,0.463235294,0.360294118,0.176470588,"PSEUIN",0.046520016,22,4.28,1.046520016,-1.473165093,-1.908850131,-0.663661836,20,0.003556188,-0.0180685394116794,-0.261233074369768,0.749172820189516,0.911273554772969,-0.234572190130842,-1.22548555928675,1.19020069173705,-1.57979023908073,0.360296991394151,105,65,-0.081999054
"660",106,8,327.28,0.098,104.6666667,151.5185185,0.462962963,0.277777778,0.259259259,"PSEUIN",0.3254224,18,2.08,1.3254224,0.471908734,0.353064542,0.655980672,20,0.003055488,-1.01786751209013,0.869290681490401,1.16450397212353,0.909723481815781,-1.46205793401402,0.0736417880999374,-0.174238157921704,0.974820530440499,-0.388152110754214,106,66,-0.709949951
"661",106,1,332.4375,0.114666667,84.21052632,114.6336207,0.344827586,0.327586207,0.327586207,"PSEUIN",0.30538165,19,2.08,1.30538165,0.471908734,0.353064542,0.655980672,20,0.003008084,-0.301009430149106,0.552756797028849,0.398017146056558,0.133180567160606,-0.683705098728084,0.863648630448832,-0.174238157921704,0.810081345813797,-0.465270730486882,106,66,-0.540759527
"662",106,11,339.05,0.1455,117.3333333,93.53103448,0.275862069,0.517241379,0.206896552,"PSEUIN",0.30538165,19,2.08,1.30538165,0.471908734,0.353064542,0.655980672,20,0.002949417,0.785934029766522,1.03557473356959,-0.160974576303382,-0.455003625994613,1.47187362385035,-0.688290125557204,-0.174238157921704,0.810081345813797,-0.56241288807727,106,66,-0.540759527
"663",106,2,415.5666667,0.109,74.4,119.875,0.288461538,0.480769231,0.230769231,"PSEUIN",0.287682072,20,2.08,1.287682072,0.471908734,0.353064542,0.655980672,20,0.002406353,-0.532328654619338,0.372461522087119,0.520857599010742,-0.337282283070579,1.12678791696719,-0.319500810089323,-0.174238157921704,0.662470078112062,-1.56607637309906,106,66,-0.380249442
"664",106,10,314.3428571,0.093,45.83333333,80.74862385,0.256880734,0.47706422,0.266055046,"PSEUIN",0.044451763,23,2.08,1.044451763,0.471908734,0.353064542,0.655980672,20,0.00318124,-1.25688420130701,-0.332691142662361,-0.564739819641665,-0.642914556162418,1.09027815454361,0.161026058540327,-0.174238157921704,-1.60118062774512,-0.189230983652586,106,66,0.057102095
"671",107,4,292.86,0.099,82.22222222,124.6212766,0.425531915,0.382978723,0.191489362,"PSEUIN",0.374693449,16,3.19,1.374693449,0.224422226,0.364151047,0.091969801,20,0.003414601,-0.9715303045184,0.51797644530065,0.627546110847017,0.687498339482543,0.0535821692532913,-0.949641405338279,0.634407123178893,1.36947830628632,0.159912029540645,107,67,-1.078523762
"672",107,3,375.2333333,0.117,82.5,81.86909091,0.218181818,0.290909091,0.490909091,"PSEUIN",0.287682072,16,3.19,1.287682072,0.224422226,0.364151047,0.091969801,20,0.002665008,-0.209066103501109,0.522885693691819,-0.526876349602814,-1.07331272844788,-1.24407650517816,2.22975751255572,0.634407123178893,0.662470078112062,-1.06253251306,107,67,-1.078523762
"673",107,11,345.15,0.1255,123.75,111.9405405,0.324324324,0.432432432,0.243243243,"PSEUIN",0.271933715,21,3.19,1.271933715,0.224422226,0.364151047,0.091969801,20,0.002897291,0.111027865392916,1.11307695715309,0.332697825322698,-0.0284015197303454,0.626725041353729,-0.141711692521868,0.634407123178893,0.529415753793515,-0.650359365988585,107,67,-0.227572305
"689",109,6,320.825,0.1105,91.76470588,87.00338983,0.271186441,0.288135593,0.440677966,"PSEUIN",0.171850257,19,3.62,1.171850257,-1.458230349,3.370312595,-1.34438939,20,0.003116964,-0.469947149467544,0.677803435997593,-0.359752497880804,-0.500062848371377,-1.28928566527056,1.86520560219128,0.873516177451783,-0.356730726717348,-0.289903551457789,109,68,-0.540759527
"698",110,4,278.0545455,0.111,25.21126761,119.36,0.429268293,0.375609756,0.195121951,"PSEUIN",0.057158414,36,1.17,1.057158414,-3.369990496,-1.767439548,-1.878080341,20,0.003596417,-0.449341354905241,-1.20272773232971,0.509028123676294,0.710541813766597,-0.0381077033456348,-0.886175132994675,-1.26218907976021,-1.47042894898527,0.415777894781189,110,69,1.459088198
"712",113,5,327.22,0.094333333,67.40740741,160.0532609,0.489130435,0.293478261,0.217391304,"PSEUIN",0.223143551,20,1.73,1.223143551,2.400103183,-0.076769476,0.200334835,20,0.003056048,-1.19191264709942,0.228793218456518,1.3150687067513,1.05465091753682,-1.20258089342623,-0.521185421002533,-0.522628190909061,0.106487512987602,-0.387248249846936,113,70,-0.380249442
"713",113,9,373.4,0.091,110.7142857,160.0285714,0.428571429,0.333333333,0.238095238,"PSEUIN",0.194156014,17,1.73,1.194156014,2.400103183,-0.076769476,0.200334835,20,0.002678093,-1.35610932096976,0.951054391272692,1.31464483588102,0.706259278201236,-0.601628299325378,-0.213954304823694,-0.522628190909061,-0.152849618768438,-1.03837539282902,113,70,-0.888813522
"718",114,5,296.3333333,0.085666667,92.5,161.6363636,0.545454545,0.25974026,0.194805195,"PSEUIN",0.271933715,21,1.62,1.271933715,1.289538642,2.193990532,2.33398971,20,0.003374578,-1.63176593910635,0.689420343318508,1.34211189193472,1.34193845582303,-1.77890826826912,-0.891662070065186,-0.646850769794621,0.529415753793515,0.101760470855288,114,71,-0.227572305
